primary_cell_index,mutation_rate,area_reference,interaction_feedback,patch_count,patch_area,theoretical_k_fragment,theoretical_k_above_four,attempted_sources,source_prepared,projection_supported,potential_high_trait_viable_probability,realised_high_trait_persists_probability,all_three_below_one_patch_probability,final_interaction_mean_median,final_interaction_mean_q1,final_interaction_mean_q3,final_interaction_mean_ratio_to_n1_median,final_interaction_mean_ratio_to_n1_q1,final_interaction_mean_ratio_to_n1_q3,final_interaction_mean_reduction_from_n1_median,final_interaction_mean_reduction_from_n1_q1,final_interaction_mean_reduction_from_n1_q3,final_interaction_mean_paired_n,final_effective_size_mean_median,final_effective_size_mean_q1,final_effective_size_mean_q3,final_effective_size_mean_ratio_to_n1_median,final_effective_size_mean_ratio_to_n1_q1,final_effective_size_mean_ratio_to_n1_q3,final_effective_size_mean_reduction_from_n1_median,final_effective_size_mean_reduction_from_n1_q1,final_effective_size_mean_reduction_from_n1_q3,final_effective_size_mean_paired_n,realised_high_trait_mass_mean_median,realised_high_trait_mass_mean_q1,realised_high_trait_mass_mean_q3,realised_high_trait_mass_mean_ratio_to_n1_median,realised_high_trait_mass_mean_ratio_to_n1_q1,realised_high_trait_mass_mean_ratio_to_n1_q3,realised_high_trait_mass_mean_reduction_from_n1_median,realised_high_trait_mass_mean_reduction_from_n1_q1,realised_high_trait_mass_mean_reduction_from_n1_q3,realised_high_trait_mass_mean_paired_n
5,0.2,0.8,3.0,12,0.3333333333333333,1.25,False,100,85,85,0.0,1.0,1.0,0.012424346005041047,0.012246170648747322,0.014363021766917795,0.01251087003314882,0.012344102939381301,0.014474381232634653,0.9874891299668512,0.9855256187673653,0.9876558970606187,85,3.0,3.0,3.0,0.04132231404958678,0.04132231404958678,0.041666666666666664,0.9586776859504132,0.9583333333333334,0.9586776859504132,85,0.20000000000000004,0.16666666666666666,0.25,0.360655737704918,0.2781609195402298,0.42154471544715455,0.639344262295082,0.5784552845528455,0.7218390804597702,85
5,0.2,0.8,3.0,16,0.25,0.9375,False,100,85,85,0.0,1.0,1.0,0.012293743376192962,0.01217435531105986,0.014272843872293857,0.012414811485878882,0.012265061721485568,0.01436702238815518,0.9875851885141211,0.9856329776118449,0.9877349382785144,85,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.033057851239669415,0.033333333333333326,0.9669421487603306,0.9666666666666667,0.9669421487603306,85,0.25,0.1875,0.28125,0.4431152343749999,0.3277083333333333,0.5268954918032785,0.5568847656250001,0.47310450819672145,0.6722916666666667,85
6,0.2,0.8,4.5,1,4.0,22.5,True,100,93,93,1.0,1.0,0.0,0.9994153109180117,0.9991797228074826,0.9995497313216491,1.0,1.0,1.0,0.0,0.0,0.0,93,72.6,72.6,73.2,1.0,1.0,1.0,0.0,0.0,0.0,93,0.5702479338842975,0.5166666666666666,0.6065573770491803,1.0,1.0,1.0,0.0,0.0,0.0,93
6,0.2,0.8,4.5,2,2.0,11.25,True,100,93,93,0.0,0.989247311827957,1.0,0.0017712269712323405,0.0016229207257416308,0.0021141224724574668,0.0017722180574068075,0.0016236375038220913,0.0021147905751982537,0.9982277819425932,0.9978852094248017,0.9983763624961779,93,16.2,15.899999999999999,16.2,0.22131147540983603,0.2190082644628099,0.2231404958677686,0.778688524590164,0.7768595041322314,0.78099173553719,93,0.16666666666666669,0.12962962962962965,0.23743386243386247,0.3034600534600535,0.21902197244662996,0.42496807151979554,0.6965399465399464,0.5750319284802045,0.78097802755337,93
6,0.2,0.8,4.5,3,1.3333333333333333,7.5,True,100,93,93,0.0,1.0,1.0,0.0015561100323012716,0.0014492902363843197,0.0019106917950714862,0.0015576668613648478,0.0014504754122103,0.0019124708697835359,0.9984423331386352,0.9980875291302165,0.9985495245877897,93,10.799999999999999,10.799999999999999,10.799999999999999,0.1487603305785124,0.14754098360655735,0.1487603305785124,0.8512396694214877,0.8512396694214877,0.8524590163934427,93,0.18518518518518515,0.12962962962962962,0.2222222222222222,0.30530530530530525,0.24224224224224217,0.41077441077441074,0.6946946946946948,0.5892255892255893,0.7577577577577579,93
6,0.2,0.8,4.5,4,1.0,5.625,True,100,93,93,0.0,1.0,1.0,0.0014467362960433137,0.0013818728289510854,0.0017940426102097061,0.0014480285987432868,0.0013834869804814252,0.0017954210275978515,0.9985519714012567,0.9982045789724021,0.9986165130195186,93,8.25,8.1,8.25,0.11249999999999999,0.11065573770491802,0.11458333333333333,0.8875,0.8854166666666666,0.889344262295082,93,0.1826923076923077,0.14285714285714285,0.2362637362637363,0.3233516483516483,0.24931318681318684,0.42801455301455316,0.6766483516483517,0.5719854469854468,0.7506868131868132,93
6,0.2,0.8,4.5,6,0.6666666666666666,3.75,False,100,93,93,0.0,1.0,1.0,0.0013433133962232312,0.0013067245409173498,0.0017387214804663626,0.0013441702198778909,0.0013078304883186666,0.0017392681072985622,0.9986558297801221,0.9982607318927015,0.9986921695116814,93,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.0743801652892562,0.07377049180327867,0.0743801652892562,0.9256198347107438,0.9256198347107438,0.9262295081967213,93,0.20370370370370364,0.14814814814814814,0.2407407407407407,0.342335390946502,0.27252252252252246,0.43456790123456784,0.657664609053498,0.5654320987654322,0.7274774774774775,93
6,0.2,0.8,4.5,8,0.5,2.8125,False,100,93,93,0.0,1.0,1.0,0.0013024598301592122,0.001273454836686576,0.0016899320993544423,0.0013031683499388884,0.0012744814027004301,0.0016909836595360645,0.9986968316500611,0.998309016340464,0.9987255185972995,93,4.2,4.2,4.2,0.057851239669421496,0.05737704918032787,0.057851239669421496,0.9421487603305785,0.9421487603305785,0.9426229508196722,93,0.21428571428571427,0.12500000000000003,0.25000000000000006,0.3532818532818533,0.23679060665362034,0.4837420042643924,0.6467181467181466,0.5162579957356076,0.7632093933463797,93
6,0.2,0.8,4.5,12,0.3333333333333333,1.875,False,100,93,93,0.0,1.0,1.0,0.001260324730872064,0.0012424778789896348,0.0016589674532349761,0.0012612862717237977,0.001243669640992161,0.0016599997456667817,0.9987387137282762,0.9983400002543332,0.9987563303590078,93,3.0,3.0,3.0,0.04132231404958678,0.040983606557377046,0.04132231404958678,0.9586776859504132,0.9586776859504132,0.9590163934426229,93,0.20000000000000004,0.15000000000000002,0.25000000000000006,0.36412037037037037,0.26947791164658635,0.4420091324200913,0.6358796296296296,0.5579908675799087,0.7305220883534136,93
6,0.2,0.8,4.5,16,0.25,1.40625,False,100,93,93,0.0,1.0,1.0,0.0012423320380782557,0.0012281391016538798,0.0016532581346829348,0.0012431883695811859,0.0012290164975402454,0.0016545283830856042,0.9987568116304189,0.9983454716169144,0.9987709835024597,93,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.032786885245901634,0.033057851239669415,0.9669421487603306,0.9669421487603306,0.9672131147540983,93,0.234375,0.1875,0.28125,0.41216216216216206,0.3529166666666667,0.4951298701298702,0.5878378378378379,0.5048701298701298,0.6470833333333332,93
7,0.2,0.8,6.0,1,4.0,30.0,True,100,94,94,1.0,1.0,0.0,0.9999452258958416,0.9999063812883577,0.99996332806922,1.0,1.0,1.0,0.0,0.0,0.0,94,72.6,72.6,73.2,1.0,1.0,1.0,0.0,0.0,0.0,94,0.5702479338842975,0.5176652892561984,0.6065573770491803,1.0,1.0,1.0,0.0,0.0,0.0,94
7,0.2,0.8,6.0,2,2.0,15.0,True,100,94,94,0.0,1.0,1.0,0.000181877553763025,0.00015089760404104184,0.00023647676102414543,0.00018188590994088838,0.00015092314225537948,0.00023648470031292443,0.999818114090059,0.9997635152996871,0.9998490768577446,94,16.2,15.899999999999999,16.2,0.22131147540983603,0.2190082644628099,0.2231404958677686,0.778688524590164,0.7768595041322314,0.78099173553719,94,0.16809116809116809,0.14666005291005293,0.21359890109890114,0.30047633956873976,0.23760006354943064,0.38281798068102096,0.6995236604312602,0.6171820193189791,0.7623999364505694,94
7,0.2,0.8,6.0,3,1.3333333333333333,10.0,True,100,94,94,0.0,1.0,1.0,0.00014738613107255326,0.00013059145415658698,0.0002092682829615136,0.00014739365531818253,0.000130597618765684,0.00020927603534684578,0.9998526063446818,0.9997907239646532,0.9998694023812343,94,10.799999999999999,10.799999999999999,10.799999999999999,0.1487603305785124,0.14754098360655735,0.1487603305785124,0.8512396694214877,0.8512396694214877,0.8524590163934427,94,0.16721132897603483,0.12962962962962962,0.22100389863547754,0.3128519601472817,0.21515668894701154,0.3733573637158029,0.6871480398527183,0.626642636284197,0.7848433110529884,94
7,0.2,0.8,6.0,4,1.0,7.5,True,100,94,94,0.0,1.0,1.0,0.00013365515248334094,0.0001233565925746187,0.00019454814604341573,0.000133662134785027,0.00012337043926607271,0.00019455191656643386,0.999866337865215,0.9998054480834336,0.9998766295607339,94,8.25,8.1,8.25,0.11270491803278689,0.11065573770491802,0.11363636363636365,0.8872950819672131,0.8863636363636364,0.889344262295082,94,0.16895604395604397,0.13255494505494508,0.22355769230769232,0.3046164271956526,0.24486934196755628,0.3981605894105895,0.6953835728043474,0.6018394105894105,0.7551306580324437,94
7,0.2,0.8,6.0,6,0.6666666666666666,5.0,True,100,94,94,0.0,1.0,1.0,0.00011998549902232243,0.0001132854551385889,0.00017899066695847602,0.00011999422624668028,0.00011329407374605827,0.00017899585459589716,0.9998800057737534,0.9998210041454041,0.999886705926254,94,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.0743801652892562,0.07377049180327867,0.0743801652892562,0.9256198347107438,0.9256198347107438,0.9262295081967213,94,0.20370370370370366,0.1481481481481481,0.2407407407407407,0.35798319327731104,0.2469276734877952,0.4295849601835308,0.642016806722689,0.5704150398164692,0.7530723265122047,94
7,0.2,0.8,6.0,8,0.5,3.75,False,100,94,94,0.0,1.0,1.0,0.00011664647601042127,0.0001103472548937025,0.00017061373458225132,0.00011665475367861813,0.00011036398226382503,0.0001706215107163749,0.9998833452463214,0.9998293784892835,0.9998896360177362,94,4.2,4.2,4.2,0.057851239669421496,0.05737704918032787,0.057851239669421496,0.9421487603305785,0.9421487603305785,0.9426229508196722,94,0.20535714285714285,0.12500000000000003,0.25000000000000006,0.34887177550221027,0.24801103518809475,0.4707119775054557,0.6511282244977896,0.5292880224945442,0.7519889648119052,94
7,0.2,0.8,6.0,12,0.3333333333333333,2.5,False,100,94,94,0.0,1.0,1.0,0.00010972786080237011,0.00010656647026625444,0.00016612407006583632,0.00010973589200330254,0.00010657404101980463,0.00016613716029863684,0.9998902641079968,0.9998338628397014,0.9998934259589802,94,3.0,3.0,3.0,0.04132231404958678,0.040983606557377046,0.04132231404958678,0.9586776859504132,0.9586776859504132,0.9590163934426229,94,0.20000000000000004,0.15,0.25,0.36294253812636157,0.26788011695906433,0.4337301587301588,0.6370574618736384,0.5662698412698413,0.7321198830409357,94
7,0.2,0.8,6.0,16,0.25,1.875,False,100,94,94,0.0,1.0,1.0,0.00010793024151287635,0.00010577492533390479,0.00016358904001934966,0.00010794025639712605,0.00010578083595535242,0.0001635944952307066,0.999892059743603,0.9998364055047694,0.9998942191640446,94,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.032786885245901634,0.033057851239669415,0.9669421487603306,0.9669421487603306,0.9672131147540983,94,0.234375,0.1875,0.28125,0.41763128176171654,0.3525962217514124,0.4971864861211248,0.5823687182382834,0.5028135138788752,0.6474037782485876,94
8,0.2,1.0,4.5,1,4.0,18.0,True,100,90,90,1.0,1.0,0.0,0.9975245638698528,0.9967512741314175,0.9979825547077662,1.0,1.0,1.0,0.0,0.0,0.0,90,72.6,72.6,73.2,1.0,1.0,1.0,0.0,0.0,0.0,90,0.5619834710743802,0.5206611570247934,0.5950413223140496,1.0,1.0,1.0,0.0,0.0,0.0,90
8,0.2,1.0,4.5,2,2.0,9.0,True,100,90,90,0.0,1.0,1.0,0.006981116650992389,0.006080056883041068,0.00802175300562549,0.007010060159237233,0.006096523464558779,0.008040197722247795,0.9929899398407627,0.9919598022777523,0.9939034765354413,90,16.2,16.2,16.5,0.2231404958677686,0.22131147540983603,0.22540983606557377,0.7768595041322314,0.7745901639344263,0.778688524590164,90,0.18518518518518517,0.12814153439153442,0.22156084656084657,0.31690140845070436,0.21412496325690772,0.41657727193441485,0.6830985915492956,0.5834227280655853,0.7858750367430922,90
8,0.2,1.0,4.5,3,1.3333333333333333,6.0,True,100,90,90,0.0,1.0,1.0,0.006170899959481658,0.005696759525830199,0.007212413805451743,0.006187181179251846,0.005708780263068369,0.007224434497476092,0.9938128188207481,0.9927755655025239,0.9942912197369316,90,10.799999999999999,10.799999999999999,10.799999999999999,0.1487603305785124,0.14754098360655735,0.15,0.8512396694214877,0.85,0.8524590163934427,90,0.17397660818713448,0.13017429193899782,0.22222222222222218,0.30816318795712705,0.23826717467068342,0.4293025649181048,0.6918368120428731,0.5706974350818953,0.7617328253293165,90
8,0.2,1.0,4.5,4,1.0,4.5,True,100,90,90,0.0,1.0,1.0,0.005835234099009826,0.005507084582946037,0.0068986760428092105,0.005849274725090928,0.005525021859661665,0.00691212814829719,0.9941507252749091,0.9930878718517029,0.9944749781403384,90,8.25,8.1,8.4,0.11363636363636365,0.1115702479338843,0.11475409836065574,0.8863636363636364,0.8852459016393442,0.8884297520661157,90,0.19642857142857145,0.15006868131868134,0.22390109890109894,0.34143254935110157,0.26067076928555,0.4084013413057532,0.6585674506488985,0.5915986586942468,0.73932923071445,90
8,0.2,1.0,4.5,6,0.6666666666666666,3.0,False,100,90,90,0.0,1.0,1.0,0.005447576266754239,0.005250027169331646,0.006560801207329403,0.005463388319762626,0.0052675834224622485,0.006575133157498126,0.9945366116802374,0.9934248668425019,0.9947324165775377,90,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.0743801652892562,0.07377049180327867,0.0743801652892562,0.9256198347107438,0.9256198347107438,0.9262295081967213,90,0.20370370370370372,0.16666666666666666,0.24074074074074076,0.3760683760683762,0.2945613518662109,0.44732434640522867,0.6239316239316238,0.5526756535947713,0.7054386481337891,90
8,0.2,1.0,4.5,8,0.5,2.25,False,100,90,90,0.0,1.0,1.0,0.005238508366682113,0.005109812183219101,0.006405335298572456,0.005254732307822505,0.005126157742518472,0.006417365305784601,0.9947452676921775,0.9935826346942154,0.9948738422574814,90,4.2,4.2,4.2,0.057851239669421496,0.05737704918032787,0.057851239669421496,0.9421487603305785,0.9421487603305785,0.9426229508196722,90,0.19642857142857142,0.14285714285714285,0.25,0.3457364128447078,0.24719178655068585,0.45055970149253743,0.6542635871552922,0.5494402985074627,0.7528082134493141,90
8,0.2,1.0,4.5,12,0.3333333333333333,1.5,False,100,90,90,0.0,1.0,1.0,0.005123019067165117,0.005022847883128509,0.0062691366096718345,0.00513878020975152,0.005038707043099388,0.006283139623110133,0.9948612197902484,0.9937168603768898,0.9949612929569006,90,3.0,3.0,3.0,0.04132231404958678,0.040983606557377046,0.04132231404958678,0.9586776859504132,0.9586776859504132,0.9590163934426229,90,0.20000000000000004,0.15,0.25000000000000006,0.36360780423280425,0.2670697884416925,0.4341526065325546,0.6363921957671957,0.5658473934674455,0.7329302115583075,90
8,0.2,1.0,4.5,16,0.25,1.125,False,100,90,90,0.0,1.0,1.0,0.005070443425627952,0.005009380814569851,0.00623056952232439,0.005080654482159238,0.005023499782678667,0.006245564163489401,0.9949193455178407,0.9937544358365106,0.9949765002173213,90,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.032786885245901634,0.033057851239669415,0.9669421487603306,0.9669421487603306,0.9672131147540983,90,0.2421875,0.1875,0.28125,0.41571659699838837,0.34467648237179493,0.4955440179697352,0.5842834030016116,0.5044559820302648,0.6553235176282051,90
9,0.2,1.0,6.0,1,4.0,24.0,True,100,91,91,1.0,1.0,0.0,0.9995795900832847,0.9993677191318585,0.9996903849236407,1.0,1.0,1.0,0.0,0.0,0.0,91,72.6,72.6,73.2,1.0,1.0,1.0,0.0,0.0,0.0,91,0.5655737704918031,0.51866391184573,0.6065573770491803,1.0,1.0,1.0,0.0,0.0,0.0,91
9,0.2,1.0,6.0,2,2.0,12.0,True,100,91,91,0.0,1.0,1.0,0.0009389516386930942,0.0008462682511406256,0.0011685845587149051,0.0009396103304537066,0.0008465956247692,0.0011689055002235553,0.9990603896695462,0.9988310944997765,0.9991534043752308,91,16.2,15.899999999999999,16.2,0.22131147540983603,0.2190082644628099,0.2231404958677686,0.778688524590164,0.7768595041322314,0.78099173553719,91,0.1851851851851852,0.12962962962962965,0.22471509971509973,0.3161802355350743,0.22356013152246035,0.41030139367385077,0.6838197644649258,0.5896986063261492,0.7764398684775397,91
9,0.2,1.0,6.0,3,1.3333333333333333,8.0,True,100,91,91,0.0,1.0,1.0,0.0008275124531960304,0.0007698415310722479,0.0010439896129917027,0.0008280878299767895,0.0007700781107189112,0.0010443429717462184,0.9991719121700232,0.9989556570282538,0.9992299218892811,91,10.799999999999999,10.799999999999999,10.799999999999999,0.1487603305785124,0.14754098360655735,0.1487603305785124,0.8512396694214877,0.8512396694214877,0.8524590163934427,91,0.16666666666666666,0.1296296296296296,0.22821350762527232,0.28480003112356045,0.22648576734883383,0.3864774731441397,0.7151999688764396,0.6135225268558602,0.7735142326511661,91
9,0.2,1.0,6.0,4,1.0,6.0,True,100,91,91,0.0,1.0,1.0,0.0007663779391328201,0.0007323446176704896,0.0009970768011998824,0.0007666143786939233,0.0007326286013502187,0.0009974016550309238,0.999233385621306,0.9990025983449691,0.9992673713986497,91,8.1,8.1,8.25,0.11270491803278689,0.11065573770491802,0.11363636363636365,0.8872950819672131,0.8863636363636364,0.889344262295082,91,0.1785714285714286,0.1392857142857143,0.2328296703296704,0.30723443223443225,0.244017564437085,0.4176590869679706,0.6927655677655677,0.5823409130320294,0.755982435562915,91
9,0.2,1.0,6.0,6,0.6666666666666666,4.0,False,100,91,91,0.0,1.0,1.0,0.0007136199914456161,0.0006868819213092954,0.0009469313460977633,0.0007139015209867884,0.0006873383050933746,0.0009472400740672209,0.9992860984790132,0.9990527599259328,0.9993126616949066,91,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.0743801652892562,0.07377049180327867,0.0743801652892562,0.9256198347107438,0.9256198347107438,0.9262295081967213,91,0.2037037037037037,0.1527777777777778,0.25925925925925924,0.37345679012345673,0.2608503949083659,0.43549229162827835,0.6265432098765433,0.5645077083717216,0.7391496050916342,91
9,0.2,1.0,6.0,8,0.5,3.0,False,100,91,91,0.0,1.0,1.0,0.0006889313176033281,0.0006664185735838037,0.0009186396772312388,0.0006896330238313043,0.0006667639494301586,0.0009188314157790923,0.9993103669761687,0.9990811685842209,0.9993332360505698,91,4.2,4.2,4.2,0.057851239669421496,0.05737704918032787,0.057851239669421496,0.9421487603305785,0.9421487603305785,0.9426229508196722,91,0.21428571428571427,0.12500000000000003,0.25,0.34571428571428575,0.24595121628767846,0.483806486003164,0.6542857142857142,0.5161935139968361,0.7540487837123215,91
9,0.2,1.0,6.0,12,0.3333333333333333,2.0,False,100,91,91,0.0,1.0,1.0,0.0006663310564004186,0.0006495595949922394,0.0009014943879562364,0.0006668197433101574,0.0006499983196631683,0.0009017922392157374,0.9993331802566898,0.9990982077607842,0.9993500016803368,91,3.0,3.0,3.0,0.04132231404958678,0.040983606557377046,0.04132231404958678,0.9586776859504132,0.9586776859504132,0.9590163934426229,91,0.21666666666666665,0.16666666666666666,0.25000000000000006,0.37812500000000004,0.2833170254403131,0.45148635477582844,0.621875,0.5485136452241715,0.7166829745596869,91
9,0.2,1.0,6.0,16,0.25,1.5,False,100,91,91,0.0,1.0,1.0,0.0006512010804554092,0.0006434711495709098,0.000891855764919522,0.0006514901076675858,0.0006437494307290699,0.0008923817339177046,0.9993485098923324,0.9991076182660823,0.9993562505692709,91,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.032786885245901634,0.033057851239669415,0.9669421487603306,0.9669421487603306,0.9672131147540983,91,0.234375,0.1875,0.28125,0.4143835616438356,0.35009488866396754,0.5047364982578397,0.5856164383561644,0.4952635017421602,0.6499051113360325,91
10,0.2,1.2,4.5,1,4.0,15.0,True,100,85,85,1.0,1.0,0.0,0.9933761216038866,0.9922081309523413,0.9943481343145927,1.0,1.0,1.0,0.0,0.0,0.0,85,72.6,72.0,72.6,1.0,1.0,1.0,0.0,0.0,0.0,85,0.5666666666666665,0.5249999999999999,0.6115702479338843,1.0,1.0,1.0,0.0,0.0,0.0,85
10,0.2,1.2,4.5,2,2.0,7.5,True,100,85,85,0.0,1.0,1.0,0.017370526719104613,0.01623062337787496,0.01865680738362711,0.017512009229177363,0.01636178342737012,0.018782201900564403,0.9824879907708226,0.9812177980994355,0.9836382165726298,85,16.5,16.2,16.5,0.2272727272727273,0.2231404958677686,0.22916666666666666,0.7727272727272727,0.7708333333333334,0.7768595041322314,85,0.1832010582010582,0.1283068783068783,0.22222222222222227,0.328641975308642,0.2347282347282347,0.40457818930041156,0.671358024691358,0.5954218106995884,0.7652717652717653,85
10,0.2,1.2,4.5,3,1.3333333333333333,5.0,True,100,85,85,0.0,1.0,1.0,0.016057366662471474,0.015087572697006515,0.01690718954772547,0.016156842967240823,0.015191258931995971,0.017012762394922006,0.9838431570327592,0.982987237605078,0.984808741068004,85,11.0,10.799999999999999,11.0,0.15027322404371585,0.1487603305785124,0.15151515151515152,0.8497267759562841,0.8484848484848485,0.8512396694214877,85,0.18518518518518515,0.14814814814814814,0.23001949317738793,0.3281269277271942,0.27252252252252246,0.40363232023721257,0.6718730722728058,0.5963676797627875,0.7274774774774775,85
10,0.2,1.2,4.5,4,1.0,3.75,False,100,85,85,0.0,1.0,1.0,0.015532974387327488,0.014859904076122544,0.015933767734429234,0.01562937590834158,0.014967909726516918,0.01604944841631522,0.9843706240916584,0.9839505515836848,0.985032090273483,85,8.4,8.25,8.4,0.11570247933884299,0.11363636363636365,0.11666666666666667,0.884297520661157,0.8833333333333333,0.8863636363636364,85,0.19642857142857145,0.14285714285714288,0.21703296703296704,0.3268765133171914,0.24693877551020407,0.39488916256157625,0.6731234866828086,0.6051108374384238,0.753061224489796,85
10,0.2,1.2,4.5,6,0.6666666666666666,2.5,False,100,85,85,0.0,1.0,1.0,0.014874672253705793,0.014455855503545154,0.01523429562432526,0.0149707422952563,0.014541833894792005,0.015365357309357952,0.9850292577047437,0.984634642690642,0.985458166105208,85,5.5,5.3999999999999995,5.599999999999999,0.07575757575757576,0.075,0.0771349862258953,0.9242424242424242,0.9228650137741047,0.925,85,0.2037037037037037,0.15555555555555556,0.2518518518518518,0.36666666666666686,0.25979602791197,0.4444444444444444,0.6333333333333331,0.5555555555555556,0.74020397208803,85
10,0.2,1.2,4.5,8,0.5,1.875,False,100,85,85,0.0,1.0,1.0,0.014585722207799788,0.014075337989713273,0.014794567978378371,0.014691610938299212,0.014183124297605019,0.014887546942286603,0.9853083890617008,0.9851124530577134,0.985816875702395,85,4.2,4.2,4.2,0.057851239669421496,0.057851239669421496,0.058333333333333334,0.9421487603305785,0.9416666666666667,0.9421487603305785,85,0.1785714285714286,0.14285714285714285,0.23214285714285712,0.31531954887218044,0.2637362637362637,0.384784735812133,0.6846804511278195,0.615215264187867,0.7362637362637363,85
10,0.2,1.2,4.5,12,0.3333333333333333,1.25,False,100,85,85,0.0,1.0,1.0,0.014349793811815515,0.014029763831092846,0.014470878836582967,0.014449367886890213,0.01413096697105764,0.014563677981663517,0.9855506321131098,0.9854363220183365,0.9858690330289424,85,3.0,3.0,3.0,0.04132231404958678,0.04132231404958678,0.041666666666666664,0.9586776859504132,0.9583333333333334,0.9586776859504132,85,0.20000000000000004,0.16666666666666666,0.25,0.360655737704918,0.2781609195402298,0.42154471544715455,0.639344262295082,0.5784552845528455,0.7218390804597702,85
10,0.2,1.2,4.5,16,0.25,0.9375,False,100,85,85,0.0,1.0,1.0,0.014277089663033076,0.013987521601360077,0.014381193298911835,0.014367022388155168,0.014129903412187781,0.014472203381788503,0.9856329776118449,0.9855277966182115,0.9858700965878122,85,2.3999999999999995,2.3999999999999995,2.3999999999999995,0.033057851239669415,0.033057851239669415,0.033333333333333326,0.9669421487603306,0.9666666666666667,0.9669421487603306,85,0.25,0.1875,0.28125,0.4431152343749999,0.3288043478260869,0.5268954918032785,0.5568847656250001,0.47310450819672145,0.6711956521739131,85
11,0.2,1.2,6.0,1,4.0,20.0,True,100,90,90,1.0,1.0,0.0,0.9987204916573167,0.9982554359959486,0.9990128410383667,1.0,1.0,1.0,0.0,0.0,0.0,90,72.6,72.6,73.2,1.0,1.0,1.0,0.0,0.0,0.0,90,0.5661157024793388,0.5227272727272727,0.605744479067877,1.0,1.0,1.0,0.0,0.0,0.0,90
11,0.2,1.2,6.0,2,2.0,10.0,True,100,90,90,0.0,0.9888888888888889,1.0,0.0036594051289784175,0.0034473455606447738,0.004446363174715354,0.003667287229761644,0.0034528773567045878,0.004451137585445347,0.9963327127702384,0.9955488624145546,0.9965471226432954,90,16.2,15.899999999999999,16.425,0.2231404958677686,0.2190082644628099,0.22530737704918033,0.7768595041322314,0.7746926229508196,0.78099173553719,90,0.18518518518518523,0.13589997964997966,0.23845136345136347,0.33320297107061814,0.24082966416299753,0.39812929445282397,0.6667970289293819,0.601870705547176,0.7591703358370024,90
11,0.2,1.2,6.0,3,1.3333333333333333,6.666666666666667,True,100,90,90,0.0,1.0,1.0,0.003317302493640056,0.0031468806417795565,0.00401821444845397,0.003322708771599422,0.0031518940363105576,0.004023317380533697,0.9966772912284005,0.9959766826194663,0.9968481059636894,90,10.799999999999999,10.799999999999999,10.799999999999999,0.1487603305785124,0.14754098360655735,0.14905149051490515,0.8512396694214877,0.8509485094850948,0.8524590163934427,90,0.16666666666666666,0.12962962962962962,0.2037037037037037,0.2969197913083361,0.23598843276191828,0.37250024991253056,0.7030802086916639,0.6274997500874695,0.7640115672380818,90
11,0.2,1.2,6.0,4,1.0,5.0,True,100,90,90,0.0,1.0,1.0,0.003165616356358922,0.00301373249373842,0.003797326350918962,0.003170912083050567,0.0030179187030529545,0.0038007080901215303,0.9968290879169495,0.9961992919098784,0.996982081296947,90,8.25,8.1,8.25,0.11363636363636365,0.1115702479338843,0.11458333333333333,0.8863636363636364,0.8854166666666666,0.8884297520661157,90,0.19642857142857145,0.16071428571428575,0.23214285714285715,0.34877463806035236,0.2853041463977142,0.4095077998924154,0.6512253619396476,0.5904922001075845,0.7146958536022859,90
11,0.2,1.2,6.0,6,0.6666666666666666,3.3333333333333335,False,100,90,90,0.0,1.0,1.0,0.0029264694182271405,0.0028531020809546316,0.0036832784300638243,0.00293099046383913,0.0028558867029535176,0.0036891330138241036,0.9970690095361608,0.996310866986176,0.9971441132970464,90,5.3999999999999995,5.3999999999999995,5.3999999999999995,0.0743801652892562,0.07377049180327867,0.0743801652892562,0.9256198347107438,0.9256198347107438,0.9262295081967213,90,0.2037037037037037,0.16388888888888886,0.24074074074074076,0.35211640211640216,0.2713833110218653,0.4392482034273079,0.6478835978835978,0.560751796572692,0.7286166889781347,90
11,0.2,1.2,6.0,8,0.5,2.5,False,100,90,90,0.0,1.0,1.0,0.0028454800725642884,0.0027997071537346663,0.0035438629332035596,0.0028499499172049587,0.0028025587978792476,0.0035486801613357857,0.997150050082795,0.9964513198386642,0.9971974412021207,90,4.2,4.2,4.2,0.057851239669421496,0.05737704918032787,0.057851239669421496,0.9421487603305785,0.9421487603305785,0.9426229508196722,90,0.21428571428571427,0.12500000000000003,0.26339285714285715,0.34995670565523507,0.2450892857142857,0.48246635610766037,0.6500432943447649,0.5175336438923397,0.7549107142857143,90
