primary_cell_index,mutation_rate,area_reference,interaction_feedback,master_seed,replicate_index,calibration_seed,h1_resolution_supported,source_prepared,anchor_barrier,patch_count,patch_area,theoretical_k_fragment,theoretical_k_above_four,outcome_seed,projection_supported,final_interaction_mean,final_effective_size_mean,realised_high_trait_mass_mean,potential_high_trait_viable,realised_high_trait_persists,h_alpha,h_gamma
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,1,4.0,15.0,True,44785216,True,0.9933237584389121,72.6,0.5289256198347109,True,True,0.49598097502972655,0.49598097502972655
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,2,2.0,7.5,True,44785317,True,0.018656807383627128,16.2,0.24074074074074076,False,True,0.4716796875,0.49560546875
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,44785418,True,0.016316369010138148,11.0,0.25828460038986356,False,True,0.44315188631144203,0.4678406768469672
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,4,1.0,3.75,False,44785519,True,0.01622485207494605,8.25,0.19642857142857145,False,True,0.4620871343189682,0.4999106351339759
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,44785721,True,0.01533779954782638,5.599999999999999,0.15555555555555556,False,True,0.4218934474616292,0.49999868232416933
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,8,0.5,1.875,False,44785923,True,0.014397616564931283,4.2,0.125,False,True,0.3046875,0.404296875
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,44786327,True,0.014213776427105316,3.0,0.23333333333333336,False,True,0.4351851851851852,0.49845679012345673
5,0.2,0.8,3.0,20260822,2,600106107,True,True,1.426767413248902,16,0.25,0.9375,False,44786731,True,0.014405467292605787,2.3999999999999995,0.234375,False,True,0.3500000000000001,0.48000000000000004
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,1,4.0,15.0,True,145785519,True,0.994460140501264,72.6,0.47933884297520674,True,True,0.4874197384066587,0.4874197384066587
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,2,2.0,7.5,True,145785620,True,0.017538363299491298,16.5,0.14550264550264552,False,True,0.46935123564800246,0.4707716812569704
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,145785721,True,0.01644673183095245,11.0,0.10818713450292398,False,True,0.4904847187682414,0.49897183621776325
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,4,1.0,3.75,False,145785822,True,0.016980662763372567,8.549999999999999,0.18928571428571428,False,True,0.45350978368643635,0.4914112513725277
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,145786024,True,0.014692686978177183,5.3999999999999995,0.2407407407407407,False,True,0.3856749311294766,0.4706152433425161
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,8,0.5,1.875,False,145786226,True,0.0146257846571189,4.2,0.17857142857142858,False,True,0.36328125,0.48779296875
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,145786630,True,0.014225568230408409,3.0,0.13333333333333333,False,True,0.4351851851851852,0.48611111111111105
5,0.2,0.8,3.0,20260822,3,600106208,True,True,1.426767413248902,16,0.25,0.9375,False,145787034,True,0.014449190240829668,2.3999999999999995,0.265625,False,True,0.3500000000000001,0.49874999999999997
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,1,4.0,15.0,True,246785822,True,0.9932854993284084,72.6,0.4958677685950413,True,True,0.49598097502972655,0.49598097502972655
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,2,2.0,7.5,True,246785923,True,0.0164439366399832,16.5,0.28769841269841273,False,True,0.4878476181582258,0.4884573457026223
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,246786024,True,0.014066804339743742,10.799999999999999,0.22222222222222218,False,True,0.45179063360881544,0.47750229568411384
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,4,1.0,3.75,False,246786125,True,0.014299363594069997,8.25,0.25412087912087916,False,True,0.4334160703051274,0.4596461776859504
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,246786327,True,0.012625093655823661,5.5,0.1611111111111111,False,True,0.4670464980382336,0.4911111111111111
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,8,0.5,1.875,False,246786529,True,0.012433529346332,4.2,0.1607142857142857,False,True,0.37890625,0.49560546875
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,246786933,True,0.01223328246695657,3.0,0.20000000000000004,False,True,0.4259259259259259,0.4614197530864197
5,0.2,0.8,3.0,20260822,4,600106309,True,True,1.480429042586457,16,0.25,0.9375,False,246787337,True,0.012067089141926229,2.3999999999999995,0.1875,False,True,0.3400000000000001,0.48000000000000004
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,1,4.0,15.0,True,347786125,True,0.9896336341505739,72.0,0.6,True,True,0.4965277777777778,0.4965277777777778
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,2,2.0,7.5,True,347786226,True,0.018124709255228827,16.2,0.20370370370370375,False,True,0.3896484375,0.39013671875
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,347786327,True,0.017757354532868145,11.0,0.3654970760233918,False,True,0.40504446107720643,0.48099345533666554
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,4,1.0,3.75,False,347786428,True,0.016459552722959844,8.4,0.2142857142857143,False,True,0.4844290657439446,0.5
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,347786630,True,0.015050021762984173,5.5,0.23518518518518516,False,True,0.41979714500375653,0.4809794412949935
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,8,0.5,1.875,False,347786832,True,0.014542408487297032,4.2,0.17857142857142858,False,True,0.45703125,0.48779296875
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,347787236,True,0.01434979381181553,3.0,0.20000000000000004,False,True,0.3472222222222222,0.4903549382716049
5,0.2,0.8,3.0,20260822,5,600106410,True,True,1.426767413248902,16,0.25,0.9375,False,347787640,True,0.014045333115008215,2.3999999999999995,0.171875,False,True,0.3900000000000001,0.49500000000000005
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,1,4.0,15.0,True,448786428,True,0.9934201486465777,72.6,0.603305785123967,True,True,0.4946492271105826,0.4946492271105826
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,2,2.0,7.5,True,448786529,True,0.0200696709393096,16.799999999999997,0.22924648786717758,False,True,0.479648779154519,0.4989162637312578
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,448786630,True,0.016156047646196048,10.799999999999999,0.16666666666666663,False,True,0.49173553719008256,0.492653810835629
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,4,1.0,3.75,False,448786731,True,0.015445601576055935,8.25,0.19780219780219782,False,True,0.4750132706826045,0.48128870392347506
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,448786933,True,0.015344411615125056,5.5,0.2851851851851852,False,True,0.4291677101594457,0.49434631817802366
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,8,0.5,1.875,False,448787135,True,0.01472918524231255,4.2,0.23214285714285715,False,True,0.4453125,0.498046875
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,448787539,True,0.01455648768518456,3.0,0.21666666666666665,False,True,0.4166666666666667,0.48611111111111105
5,0.2,0.8,3.0,20260822,6,600106511,True,True,1.426767413248902,16,0.25,0.9375,False,448787943,True,0.014052531857326089,2.3999999999999995,0.171875,False,True,0.3400000000000001,0.47468750000000004
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,1,4.0,15.0,True,549786731,True,0.992547647126156,72.0,0.5000000000000001,True,True,0.48369984567901236,0.48369984567901236
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,2,2.0,7.5,True,549786832,True,0.016896923881916354,16.2,0.12962962962962965,False,True,0.474609375,0.482421875
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,549786933,True,0.017134774228165197,11.0,0.25438596491228066,False,True,0.48209271707529766,0.49105673027127256
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,4,1.0,3.75,False,549787034,True,0.016319178701537384,8.4,0.2857142857142858,False,True,0.4948096885813149,0.4982698961937716
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,549787236,True,0.014936454364622494,5.3999999999999995,0.12962962962962962,False,True,0.42424242424242425,0.47750229568411384
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,8,0.5,1.875,False,549787438,True,0.014744998806230735,4.2,0.14285714285714285,False,True,0.41015625,0.49951171875
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,549787842,True,0.0146301139210848,3.0,0.3166666666666667,False,True,0.4305555555555556,0.4996141975308643
5,0.2,0.8,3.0,20260822,7,600106612,True,True,1.426767413248902,16,0.25,0.9375,False,549788246,True,0.014377500222077838,2.3999999999999995,0.1875,False,True,0.3900000000000001,0.4996875
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,1,4.0,15.0,True,650787034,True,0.9909425547292872,72.6,0.5702479338842975,True,True,0.49807372175980974,0.49807372175980974
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,2,2.0,7.5,True,650787135,True,0.014054713674932755,16.2,0.2037037037037037,False,True,0.4169921875,0.41748046875
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,650787236,True,0.013241036142994572,10.799999999999999,0.12962962962962962,False,True,0.4889807162534435,0.49265381083562904
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,4,1.0,3.75,False,650787337,True,0.013712974326271872,8.25,0.18681318681318682,False,True,0.41980968858131484,0.4305371900826446
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,650787539,True,0.012831461020647758,5.499999999999999,0.10925925925925924,False,True,0.41979714500375653,0.45958745987295946
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,8,0.5,1.875,False,650787741,True,0.012312819494289147,4.2,0.19642857142857145,False,True,0.35546875,0.44091796875
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,650788145,True,0.012388721950825179,3.0,0.18333333333333335,False,True,0.3333333333333333,0.4243827160493827
5,0.2,0.8,3.0,20260822,8,600106713,True,True,1.480429042586457,16,0.25,0.9375,False,650788549,True,0.012197290862085612,2.3999999999999995,0.140625,False,True,0.41000000000000014,0.49875
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,1,4.0,15.0,True,751787337,True,0.9943481343145927,72.6,0.6446280991735538,True,True,0.48266349583828777,0.48266349583828777
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,2,2.0,7.5,True,751787438,True,0.01553221196680594,16.8,0.1785714285714286,False,True,0.4411764705882353,0.45674740484429066
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,751787539,True,0.013450388204361922,10.799999999999999,0.2037037037037037,False,True,0.41046831955922863,0.4444444444444445
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,4,1.0,3.75,False,751787640,True,0.01395032346527966,8.4,0.2142857142857143,False,True,0.4117647058823529,0.47880622837370246
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,751787842,True,0.01327106151837189,5.499999999999999,0.21851851851851853,False,True,0.46957175056348605,0.4998893518202308
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,8,0.5,1.875,False,751788044,True,0.012507520750376085,4.2,0.23214285714285712,False,True,0.42578125,0.49560546875
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,751788448,True,0.011962743281579397,3.0,0.08333333333333333,False,True,0.41666666666666663,0.4753086419753087
5,0.2,0.8,3.0,20260822,9,600106814,True,True,1.480429042586457,16,0.25,0.9375,False,751788852,True,0.012157690831883948,2.3999999999999995,0.21875,False,True,0.3400000000000001,0.47468750000000004
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,1,4.0,15.0,True,852787640,True,0.989196491304104,72.0,0.4916666666666667,True,True,0.4991319444444444,0.4991319444444444
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,2,2.0,7.5,True,852787741,True,0.01620700533510984,16.5,0.25462962962962965,False,True,0.46263958792072973,0.46288280334010123
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,852787842,True,0.013831027086851912,10.799999999999999,0.25925925925925913,False,True,0.38154269972451793,0.4834710743801653
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,4,1.0,3.75,False,852787943,True,0.013240261765386207,8.4,0.14285714285714285,False,True,0.43252595155709345,0.4982698961937716
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,852788145,True,0.012517545797974101,5.5,0.23888888888888882,False,True,0.4291677101594457,0.48087182873058154
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,8,0.5,1.875,False,852788347,True,0.01263760381105203,4.2,0.1785714285714286,False,True,0.4296875,0.482421875
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,852788751,True,0.012246170648747322,3.0,0.25000000000000006,False,True,0.3935185185185185,0.46875000000000006
5,0.2,0.8,3.0,20260822,10,600106915,True,True,1.480429042586457,16,0.25,0.9375,False,852789155,True,0.01192699036845805,2.3999999999999995,0.140625,False,True,0.33000000000000007,0.4471875
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,1,4.0,15.0,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,2,2.0,7.5,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,3,1.3333333333333333,5.0,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,4,1.0,3.75,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,6,0.6666666666666666,2.5,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,8,0.5,1.875,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,12,0.3333333333333333,1.25,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,11,600107016,False,False,,16,0.25,0.9375,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,1,4.0,15.0,True,1054788246,True,0.9931585025892878,72.6,0.5950413223140496,True,True,0.4771462544589774,0.4771462544589774
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,2,2.0,7.5,True,1054788347,True,0.018090237345187124,16.2,0.24074074074074076,False,True,0.49609375,0.498046875
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,1054788448,True,0.0177040931033928,11.200000000000001,0.23001949317738793,False,True,0.4928994360168102,0.493069812248979
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,4,1.0,3.75,False,1054788549,True,0.01518939703781941,8.25,0.07142857142857144,False,True,0.4256895839886756,0.44111311983471074
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,1054788751,True,0.015979482799695584,5.699999999999999,0.3055555555555555,False,True,0.45454142702946526,0.49172394924934165
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,8,0.5,1.875,False,1054788953,True,0.014543018191008042,4.2,0.23214285714285715,False,True,0.4140625,0.5
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,1054789357,True,0.01438393504290874,3.0,0.20000000000000004,False,True,0.3796296296296296,0.48611111111111105
5,0.2,0.8,3.0,20260822,12,600107117,True,True,1.426767413248902,16,0.25,0.9375,False,1054789761,True,0.01422950639965325,2.3999999999999995,0.265625,False,True,0.38,0.49718749999999995
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,1,4.0,15.0,True,1155788549,True,0.991837510594598,72.6,0.6198347107438017,True,True,0.48951248513674195,0.48951248513674195
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,2,2.0,7.5,True,1155788650,True,0.01857353167414607,16.799999999999997,0.28352490421455945,False,True,0.4847216654518951,0.494409547779571
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,1155788751,True,0.014556718708463617,11.0,0.2378167641325536,False,True,0.4929116502082803,0.49456326195864236
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,4,1.0,3.75,False,1155788852,True,0.012908370087675215,8.25,0.09065934065934067,False,True,0.45958438188109463,0.4998995896365352
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,1155789054,True,0.01327088076190587,5.599999999999999,0.15925925925925924,False,True,0.3914141414141414,0.471655328798186
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,8,0.5,1.875,False,1155789256,True,0.01256871152659408,4.2,0.16071428571428573,False,True,0.421875,0.46875
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,1155789660,True,0.012271352398215895,3.0,0.15,False,True,0.3564814814814815,0.4810956790123457
5,0.2,0.8,3.0,20260822,13,600107218,True,True,1.480429042586457,16,0.25,0.9375,False,1155790064,True,0.0120323798832953,2.3999999999999995,0.203125,False,True,0.3600000000000001,0.46875000000000006
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,1,4.0,15.0,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,2,2.0,7.5,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,3,1.3333333333333333,5.0,True,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,4,1.0,3.75,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,6,0.6666666666666666,2.5,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,8,0.5,1.875,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,12,0.3333333333333333,1.25,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,14,600107319,False,False,,16,0.25,0.9375,False,,,,,,,,,
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,1,4.0,15.0,True,1357789155,True,0.9946743527912544,72.6,0.6115702479338844,True,True,0.49141498216409035,0.49141498216409035
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,2,2.0,7.5,True,1357789256,True,0.01808620001732235,16.5,0.126984126984127,False,True,0.42145586760773823,0.4531566329284509
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,1357789357,True,0.015666155337956265,10.799999999999999,0.20370370370370364,False,True,0.3484848484848485,0.4834710743801653
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,4,1.0,3.75,False,1357789458,True,0.015689606307964267,8.25,0.27060439560439564,False,True,0.47921663652091845,0.4989730100231634
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,1357789660,True,0.015385482108943936,5.599999999999999,0.23148148148148148,False,True,0.437832054309327,0.478747206527239
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,8,0.5,1.875,False,1357789862,True,0.014615367649886466,4.2,0.14285714285714285,False,True,0.47265625,0.49951171875
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,1357790266,True,0.014216300284666103,3.0,0.21666666666666667,False,True,0.324074074074074,0.375
5,0.2,0.8,3.0,20260822,15,600107420,True,True,1.426767413248902,16,0.25,0.9375,False,1357790670,True,0.014278654838680306,2.3999999999999995,0.171875,False,True,0.3400000000000001,0.495
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,1,4.0,15.0,True,1458789458,True,0.9918493169814265,72.6,0.6611570247933884,True,True,0.4946492271105826,0.4946492271105826
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,2,2.0,7.5,True,1458789559,True,0.014792442573472332,16.2,0.09259259259259262,False,True,0.4365234375,0.44091796875
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,1458789660,True,0.01475797676527374,11.0,0.23391812865497075,False,True,0.48507525220175,0.49897183621776325
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,4,1.0,3.75,False,1458789761,True,0.013621744979064567,8.4,0.21428571428571433,False,True,0.4948096885813148,0.5
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,1458789963,True,0.0128761158772263,5.599999999999999,0.19629629629629627,False,True,0.4257838121474485,0.44764376136129386
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,8,0.5,1.875,False,1458790165,True,0.0125647917846238,4.2,0.1785714285714286,False,True,0.4375,0.46875
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,1458790569,True,0.012297453939435578,3.0,0.20000000000000004,False,True,0.375,0.4810956790123457
5,0.2,0.8,3.0,20260822,16,600107521,True,True,1.480429042586457,16,0.25,0.9375,False,1458790973,True,0.012453531900811174,2.3999999999999995,0.34375,False,True,0.3400000000000001,0.4921875
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,1,4.0,15.0,True,1559789761,True,0.9934084097051294,72.6,0.5206611570247932,True,True,0.49883472057074907,0.49883472057074907
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,2,2.0,7.5,True,1559789862,True,0.01609239877683502,16.2,0.11111111111111113,False,True,0.490234375,0.4921875
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,1559789963,True,0.015304031157994015,10.799999999999999,0.11111111111111112,False,True,0.36501377410468316,0.3824609733700643
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,4,1.0,3.75,False,1559790064,True,0.01509426443001339,8.4,0.21428571428571433,False,True,0.47750865051903113,0.4930795847750865
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,1559790266,True,0.014753079586627943,5.5,0.2740740740740741,False,True,0.383738208531597,0.4864306475726461
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,8,0.5,1.875,False,1559790468,True,0.014596246787426269,4.2,0.14285714285714285,False,True,0.43359375,0.49951171875
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,1559790872,True,0.014258519062306024,3.0,0.08333333333333333,False,True,0.35648148148148145,0.4131944444444444
5,0.2,0.8,3.0,20260822,17,600107622,True,True,1.426767413248902,16,0.25,0.9375,False,1559791276,True,0.014272843872293857,2.3999999999999995,0.234375,False,True,0.3800000000000001,0.5
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,1,4.0,15.0,True,1660790064,True,0.9909147243017811,71.39999999999999,0.47899159663865537,True,True,0.49449850848452254,0.49449850848452254
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,2,2.0,7.5,True,1660790165,True,0.018765628944725207,16.8,0.3214285714285715,False,True,0.4826989619377162,0.4844290657439446
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,3,1.3333333333333333,5.0,True,1660790266,True,0.018174203548128747,11.200000000000001,0.3167641325536063,False,True,0.48483918556095906,0.49958941320751765
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,4,1.0,3.75,False,1660790367,True,0.015584168709183286,8.4,0.16071428571428575,False,True,0.32525951557093424,0.3598615916955017
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,6,0.6666666666666666,2.5,False,1660790569,True,0.014878587842214637,5.5,0.1444444444444444,False,True,0.48580015026296014,0.49457823919131205
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,8,0.5,1.875,False,1660790771,True,0.014690060976827495,4.2,0.16071428571428573,False,True,0.3671875,0.482421875
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,12,0.3333333333333333,1.25,False,1660791175,True,0.01429868765701361,3.0,0.18333333333333335,False,True,0.38888888888888884,0.4614197530864197
5,0.2,0.8,3.0,20260822,18,600107723,True,True,1.426767413248902,16,0.25,0.9375,False,1660791579,True,0.014309975564667307,2.3999999999999995,0.21875,False,True,0.3500000000000002,0.46218750000000003
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,1,4.0,15.0,True,1761790367,True,0.9935747630054372,72.6,0.5950413223140496,True,True,0.4988347205707491,0.4988347205707491
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,2,2.0,7.5,True,1761790468,True,0.015125096603827366,16.5,0.1256613756613757,False,True,0.49048995851682914,0.49807186141654036
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,3,1.3333333333333333,5.0,True,1761790569,True,0.014334672214211246,11.0,0.12865497076023388,False,True,0.44883915472114,0.45977112980883755
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,4,1.0,3.75,False,1761790670,True,0.013385132945895812,8.4,0.25,False,True,0.47750865051903113,0.4844290657439446
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,6,0.6666666666666666,2.5,False,1761790872,True,0.012960197222719719,5.5,0.21851851851851853,False,True,0.45622756490525085,0.47522695019314104
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,8,0.5,1.875,False,1761791074,True,0.012707201963595597,4.2,0.32142857142857145,False,True,0.3828125,0.451171875
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,12,0.3333333333333333,1.25,False,1761791478,True,0.012264789152510497,3.0,0.11666666666666665,False,True,0.3842592592592592,0.49961419753086417
5,0.2,0.8,3.0,20260822,19,600107824,True,True,1.480429042586457,16,0.25,0.9375,False,1761791882,True,0.01227861930237605,2.3999999999999995,0.28125,False,True,0.3800000000000001,0.48875
5,0.2,0.8,3.0,20260823,0,2026210059,True,True,1.426767413248902,1,4.0,15.0,True,892346371,True,0.9938290750002978,72.6,0.5206611570247935,True,True,0.49598097502972655,0.49598097502972655
5,0.2,0.8,3.0,20260823,0,2026210059,True,True,1.426767413248902,2,2.0,7.5,True,892346472,True,0.01816828821885099,16.5,0.2195767195767196,False,True,0.46935123564800246,0.4707716812569704
